Date,Open,High,Low,Close,Adj Close,Volume
2004-12-23,220.680954,221.881943,220.440765,220.801056,134.103500,1764918
2004-12-27,221.281448,221.821899,219.600067,219.600067,133.374100,1648431
2004-12-28,219.419922,221.281448,219.359879,220.320663,133.811768,2134532
2004-12-29,219.600067,219.780212,218.699326,219.540024,133.337601,1864320
2004-12-30,219.960373,221.161346,219.540024,219.780212,133.483536,1742204
2004-12-31,220.080460,220.741013,218.579239,219.179733,133.118835,2191818
2005-01-03,220.440765,221.521652,218.819427,219.720169,133.446960,3701812
2005-01-04,219.780212,221.281448,216.897858,217.078003,131.842300,3138691
2005-01-05,217.078003,218.218933,215.756927,215.756927,131.039902,3156926
2005-01-06,216.357407,218.699326,215.816971,217.498352,132.097610,3186468
2005-01-07,218.339035,218.399094,215.276520,216.177261,131.295197,2498616
2005-01-10,215.456680,217.017960,214.555939,215.636826,130.967056,2739835
2005-01-11,213.775299,214.555939,212.093918,212.574310,129.106995,3148999
2005-01-12,212.754456,214.375793,210.772827,214.255692,130.128143,3826776
2005-01-13,213.775299,214.015488,210.772827,211.553467,128.486969,2403494
2005-01-14,212.334106,213.895401,211.793671,213.294907,129.544662,2427491
2005-01-18,211.853714,216.057159,210.592682,215.937073,131.149414,3370201
2005-01-19,215.096375,215.576767,212.634354,212.814514,129.252853,2119577
2005-01-20,212.874557,214.375793,211.853714,212.394165,128.997543,2981370
2005-01-21,214.976288,215.156433,210.832886,210.952988,128.122314,4679693
2005-01-24,211.493423,214.375793,209.872101,211.733627,128.596405,3777966
2005-01-25,214.075546,215.456680,213.595154,214.375793,130.201080,3637615
2005-01-26,215.816971,216.777756,212.874557,213.114761,129.435181,3669988
2005-01-27,213.775299,214.375793,212.394165,213.835342,129.872894,3069048
2005-01-28,213.475052,214.796127,212.694412,214.676041,130.383514,2956024
2005-01-31,215.877014,217.258148,215.576767,216.957901,131.769363,2865915
2005-02-01,216.177261,218.459137,215.516724,217.858643,132.316513,3099490
2005-02-02,217.258148,217.858643,216.177261,217.678497,132.206985,2321678
2005-02-03,217.078003,217.078003,215.756927,216.597610,131.550552,2195015
2005-02-04,216.297363,218.158890,216.297363,217.678497,132.206985,2941170
2005-02-07,216.477509,218.339035,216.477509,217.558395,132.134064,2306074
2005-02-08,217.858643,219.359879,217.378250,218.759384,132.863495,2926465
2005-02-09,218.098846,218.339035,215.396622,216.717712,131.623474,3197309
2005-02-10,217.198105,217.618454,216.237320,216.477509,131.477615,2156280
2005-02-11,216.177261,218.999573,215.877014,217.558395,132.134064,2678152
2005-02-14,217.558395,218.579239,217.378250,218.098846,132.462326,1746117
2005-02-15,217.798599,219.840271,217.678497,218.519180,132.717606,2597918
2005-02-16,217.738541,218.218933,216.537567,217.498352,132.097610,2248904
2005-02-17,216.957901,218.579239,216.297363,216.357407,131.404724,2699485
2005-02-18,216.537567,216.537567,214.315735,215.456680,130.857620,3689389
2005-02-22,213.715240,215.636826,212.214020,212.274063,128.924591,3593601
2005-02-23,211.073074,212.394165,210.892929,211.793671,128.632843,3245120
2005-02-24,210.772827,213.835342,210.472595,213.475052,130.467880,2670475
2005-02-25,213.475052,214.375793,212.634354,213.895401,130.724792,2372270
2005-02-28,212.694412,213.054703,211.013031,211.373322,129.183380,3102804
2005-03-01,211.793671,212.514267,211.073074,211.493423,129.256790,2698702
2005-03-02,210.652740,214.315735,210.532639,213.775299,130.651321,2954592
2005-03-03,214.615982,215.156433,212.874557,213.475052,130.467880,2991345
2005-03-04,215.096375,217.558395,214.495880,216.897858,132.559723,3385288
2005-03-07,217.198105,217.858643,216.477509,216.957901,132.596481,2046171
2005-03-08,216.357407,217.438293,216.237320,216.537567,132.339447,2002207
2005-03-09,215.456680,216.837814,214.375793,214.615982,131.165115,2589925
2005-03-10,215.276520,217.558395,214.976288,216.957901,132.596481,2599866
2005-03-11,216.357407,217.017960,214.676041,215.096375,131.458771,2194149
2005-03-14,214.976288,217.498352,214.856186,217.498352,132.926743,2884150
2005-03-15,217.858643,219.059631,216.177261,216.177261,132.119278,2894924
2005-03-16,215.036331,216.897858,213.054703,213.835342,130.688034,2946132
2005-03-17,214.075546,214.435837,211.793671,212.394165,129.807236,2453054
2005-03-18,212.634354,215.456680,211.853714,215.456680,131.678986,7122222
2005-03-21,214.555939,216.897858,213.054703,216.237320,132.156021,2842034
2005-03-22,216.177261,217.318207,212.694412,213.174805,130.284424,3026333
2005-03-23,213.174805,215.096375,212.454208,213.174805,130.284424,3739348
2005-03-24,215.156433,216.777756,214.435837,214.555939,131.128479,2995009
2005-03-28,215.576767,217.318207,215.396622,215.997116,132.009262,2358947
2005-03-29,215.096375,215.997116,212.754456,213.354950,130.394455,3023119
2005-03-30,213.775299,217.498352,213.715240,217.378250,132.853394,3187034
2005-03-31,216.777756,217.078003,215.937073,216.537567,132.339447,2855856
2005-04-01,217.258148,217.498352,212.874557,212.994659,130.174271,3450302
2005-04-04,213.294907,213.354950,210.292435,211.613525,129.330139,3427937
2005-04-05,211.493423,213.174805,211.193176,213.174805,130.284424,2652240
2005-04-06,213.655197,214.555939,212.814514,213.174805,130.284424,2320462
2005-04-07,213.655197,215.276520,213.234848,214.856186,131.311981,2394885
2005-04-08,214.375793,215.937073,214.195633,214.615982,131.165115,2861035
2005-04-11,214.736084,215.816971,214.495880,215.096375,131.458771,1924754
2005-04-12,214.195633,217.978745,212.934601,216.717712,132.449677,3241290
2005-04-13,216.477509,217.498352,213.414993,214.015488,130.798096,3381292
2005-04-14,214.555939,217.258148,212.574310,213.174805,130.284424,4181801
2005-04-15,215.096375,219.119675,214.676041,214.676041,131.201859,6966716
2005-04-18,214.676041,218.459137,214.676041,216.177261,132.119278,4569850
2005-04-19,217.678497,218.098846,215.576767,216.177261,132.119278,3369601
2005-04-20,215.276520,216.237320,212.274063,213.294907,130.357788,3939950
2005-04-21,214.976288,216.957901,213.895401,216.897858,132.559723,3195811
2005-04-22,216.177261,218.038788,214.255692,216.777756,132.486343,3301624
2005-04-25,218.278992,218.999573,217.078003,218.459137,133.513916,2775372
2005-04-26,218.579239,219.780212,217.138046,217.258148,132.779984,2988497
2005-04-27,216.477509,219.119675,215.816971,218.579239,133.587357,2943151
2005-04-28,216.657654,218.819427,213.895401,214.195633,130.908264,3647956
2005-04-29,215.096375,217.498352,213.835342,217.378250,132.853394,3898118
2005-05-02,216.657654,218.218933,216.477509,217.678497,133.036819,2291503
2005-05-03,216.777756,217.078003,214.796127,216.777756,132.486343,4390097
2005-05-04,216.837814,217.798599,215.456680,217.378250,132.853394,3009680
2005-05-05,217.078003,217.558395,214.555939,215.276520,131.568848,2485377
2005-05-06,215.096375,216.477509,214.976288,215.276520,131.568848,2973843
2005-05-09,215.216476,217.558395,215.156433,217.558395,132.963440,2429057
2005-05-10,216.537567,217.318207,214.495880,215.156433,131.495453,3004351
2005-05-11,215.576767,217.438293,214.195633,217.318207,132.816620,2529707
2005-05-12,217.198105,218.038788,215.036331,215.396622,131.642273,2669126
2005-05-13,215.396622,216.597610,213.535095,214.375793,131.018326,3037674
2005-05-16,215.276520,217.678497,214.976288,217.618454,133.000137,2582930
2005-05-17,216.777756,218.999573,216.357407,218.939529,133.807556,2468174
2005-05-18,219.179733,222.182190,219.059631,221.581696,135.422333,3885245
2005-05-19,221.581696,222.002045,220.320663,221.701797,135.495773,2310237
2005-05-20,221.881943,222.602539,221.281448,222.182190,135.789322,2817937
2005-05-23,221.161346,224.223862,221.161346,223.263077,136.449982,2526310
2005-05-24,222.302292,223.683426,222.182190,222.602539,136.046249,2230886
2005-05-25,222.182190,222.722626,220.741013,221.341507,135.275604,2031166
2005-05-26,222.302292,222.782684,221.161346,221.821899,135.569168,1822404
2005-05-27,221.701797,222.062088,221.341507,221.461594,135.348923,1417737
2005-05-31,221.461594,221.641739,218.939529,219.059631,133.880997,3364605
2005-06-01,219.059631,222.242233,219.059631,221.761841,135.532471,2480997
2005-06-02,221.221405,222.002045,221.041260,221.581696,135.422333,3285004
2005-06-03,220.981201,221.941986,220.080460,220.380707,134.688293,1996478
2005-06-06,220.080460,221.161346,219.600067,219.840271,134.358063,1998027
2005-06-07,220.801056,222.962830,220.620911,221.221405,135.202225,2846148
2005-06-08,222.062088,222.482437,220.981201,220.981201,135.055344,2129153
2005-06-09,220.680954,221.221405,219.299820,220.921158,135.018631,1961940
2005-06-10,220.861099,221.881943,218.339035,219.960373,134.431366,2272418
2005-06-13,219.900314,221.341507,219.299820,219.479980,134.137848,2337165
2005-06-14,219.179733,220.320663,218.339035,218.639282,133.624100,2463711
2005-06-15,218.879486,219.720169,217.198105,218.098846,133.293747,2996741
2005-06-16,217.798599,218.819427,216.537567,216.837814,132.523071,2674272
2005-06-17,218.759384,220.080460,216.717712,219.179733,133.954391,5871448
2005-06-20,218.098846,218.639282,217.438293,217.858643,133.146896,2680200
2005-06-21,218.158890,218.579239,217.078003,217.078003,132.669830,3663060
2005-06-22,217.378250,218.218933,214.255692,214.495880,131.091736,4862743
2005-06-23,213.174805,213.955444,207.289978,208.130661,127.989876,8147797
2005-06-24,208.671112,210.592682,205.068161,208.851257,128.433029,11247519
2005-06-27,208.490967,209.331650,207.710327,207.830414,127.805267,3897285
2005-06-28,209.211548,211.373322,208.490967,211.073074,129.799240,4684039
2005-06-29,211.253235,212.454208,210.112289,210.172348,129.245346,3510386
2005-06-30,210.172348,212.033875,207.470123,208.070618,127.952919,5533059
2005-07-01,209.271606,209.812042,208.130661,208.611053,128.285233,3376063
2005-07-05,207.950516,209.571854,207.169876,208.490967,128.211441,4403320
2005-07-06,207.470123,208.310822,205.848801,206.088989,126.734299,3504957
2005-07-07,205.248306,206.569382,203.747070,205.248306,126.217361,5029439
2005-07-08,206.449295,210.892929,206.269135,210.112289,129.208466,5042445
2005-07-11,211.313278,212.754456,210.532639,210.832886,129.651550,3263622
2005-07-12,210.472595,211.613525,209.872101,210.772827,129.614624,2929579
2005-07-13,210.772827,211.973816,210.532639,211.253235,129.910049,3020455
2005-07-14,212.514267,214.856186,211.673569,213.955444,131.571838,4771018
2005-07-15,212.214020,214.555939,209.872101,213.354950,131.202530,7549038
2005-07-18,212.454208,213.114761,211.073074,211.373322,129.983948,2899820
2005-07-19,212.334106,212.874557,210.832886,212.153961,130.464035,3691471
2005-07-20,212.153961,212.394165,210.412537,211.973816,130.353241,3076092
2005-07-21,211.253235,212.334106,210.172348,210.172348,129.245346,2712924
2005-07-22,211.613525,211.613525,209.391708,210.592682,129.503860,2501181
2005-07-25,211.373322,211.373322,208.370865,208.791214,128.396057,3019555
2005-07-26,209.151505,210.832886,208.310822,208.370865,128.137604,2729776
2005-07-27,208.430908,209.091461,208.070618,208.971359,128.506882,2779302
2005-07-28,209.451752,210.472595,208.971359,209.451752,128.802277,2707195
2005-07-29,208.971359,209.691940,207.109833,207.169876,127.399025,3286520
2005-08-01,207.590225,207.890472,205.428452,205.668655,126.475830,3211598
2005-08-02,205.668655,207.530182,205.368408,205.668655,126.475830,3198941
2005-08-03,205.728699,206.509338,204.707855,205.428452,126.328163,2983252
2005-08-04,205.068161,205.488495,204.107361,204.227463,125.589546,3133462
2005-08-05,203.266678,204.227463,202.666183,203.026489,124.851028,3107583
2005-08-08,203.266678,203.987274,202.365936,202.726242,124.666458,2361512
2005-08-09,203.987274,205.848801,203.566925,205.008102,126.069641,2916523
2005-08-10,205.968887,207.049774,203.386780,203.446823,125.109550,3465339
2005-08-11,204.287521,207.229935,203.867172,207.229935,127.435966,3537597
2005-08-12,206.088989,207.530182,205.488495,205.668655,126.475830,2862567
2005-08-15,204.888000,205.788742,204.287521,205.428452,126.328163,2277697
2005-08-16,204.827957,205.368408,203.386780,203.446823,125.109550,2762533
2005-08-17,203.446823,206.449295,203.326721,204.767914,125.921944,2683781
2005-08-18,204.407608,205.848801,203.807129,204.107361,125.515694,2271702
2005-08-19,204.707855,205.728699,203.326721,203.867172,125.368073,2260362
2005-08-22,204.587769,205.608597,203.086533,203.987274,125.441856,2263392
2005-08-23,204.167419,204.647812,202.846329,203.987274,125.441856,2556702
2005-08-24,203.687027,204.767914,201.405151,201.405151,123.853958,3229400
2005-08-25,201.164948,201.885544,200.624512,201.164948,123.706261,2729044
2005-08-26,201.164948,201.465195,200.024017,200.444366,123.263245,2930745
2005-08-29,199.183334,201.885544,198.762985,201.765442,124.075607,3093894
2005-08-30,201.164948,201.525253,197.261749,199.603668,122.746201,4461988
2005-08-31,199.363480,202.245850,197.922302,201.825500,124.112503,4537493
2005-09-01,200.744614,201.345108,198.162491,199.003189,122.376862,4482505
2005-09-02,200.564468,200.924759,199.423523,200.144119,123.078514,3355030
2005-09-06,200.864716,204.047318,200.864716,203.807129,125.331085,4577360
2005-09-07,203.506882,204.467667,202.245850,204.227463,125.589546,3649272
2005-09-08,204.227463,204.227463,202.546082,203.266678,124.998764,2977340
2005-09-09,203.807129,205.548553,203.566925,204.047318,125.478836,3238675
2005-09-12,204.167419,207.350021,204.107361,206.749542,127.140579,4000600
2005-09-13,206.269135,206.809586,204.527710,205.848801,126.586639,3536498
2005-09-14,205.788742,206.689484,204.167419,204.467667,125.737221,2803616
2005-09-15,204.587769,206.569382,204.587769,206.449295,126.955917,3139274
2005-09-16,207.289978,207.650269,205.488495,206.989731,127.288330,6680934
2005-09-19,205.968887,206.149048,203.506882,204.467667,125.737221,3942181
2005-09-20,205.008102,205.488495,202.666183,203.206635,124.961929,3178342
2005-09-21,201.285049,202.606140,201.164948,201.465195,123.890907,3665409
2005-09-22,200.144119,201.405151,199.123276,199.963974,123.779465,3619396
2005-09-23,199.963974,201.645355,199.723770,200.564468,124.151138,2602864
2005-09-26,201.645355,201.885544,198.943130,199.783829,123.667915,3245387
2005-09-27,200.984802,203.206635,199.483582,202.005646,125.043221,3633918
2005-09-28,202.245850,202.365936,199.723770,201.104904,124.485657,2795089
2005-09-29,199.963974,202.666183,198.642883,202.065689,125.080414,3677199
2005-09-30,202.065689,202.786285,200.204163,202.185791,125.154770,3542842
2005-10-03,201.765442,201.945602,199.363480,199.543625,123.519249,4040001
2005-10-04,200.144119,200.864716,197.261749,197.261749,122.106773,4513779
2005-10-05,197.561996,198.762985,196.180862,196.240921,121.474800,3835852
2005-10-06,199.243378,202.606140,199.243378,201.705399,124.857384,5570095
2005-10-07,203.566925,205.968887,202.245850,205.488495,127.199165,4783841
2005-10-10,205.548553,205.908844,203.927216,204.107361,126.344223,2927781
2005-10-11,204.107361,204.647812,202.305893,202.966431,125.637947,3044352
2005-10-12,201.645355,204.467667,201.645355,202.966431,125.637947,3081454
2005-10-13,202.666183,205.428452,202.666183,204.287521,126.455734,3336262
2005-10-14,206.569382,207.049774,204.767914,206.209091,127.645172,4625571
2005-10-17,205.428452,207.169876,203.807129,204.227463,126.418549,3990075
2005-10-18,204.167419,206.689484,203.867172,204.167419,126.381424,3305387
2005-10-19,203.747070,206.629440,203.566925,206.629440,127.905441,3841364
2005-10-20,206.929688,206.929688,202.606140,203.446823,125.935356,3402391
2005-10-21,203.867172,204.587769,202.065689,202.546082,125.377831,3747525
2005-10-24,202.726242,205.008102,202.726242,204.948059,126.864662,2750909
2005-10-25,204.227463,204.948059,201.945602,203.626968,126.046898,3118774
2005-10-26,204.047318,205.368408,202.305893,202.365936,125.266258,3590953
2005-10-27,201.945602,202.305893,200.624512,201.645355,124.820160,2865515
2005-10-28,202.245850,204.707855,201.285049,204.467667,126.567253,3599463
2005-10-31,204.167419,205.008102,203.206635,203.626968,126.046898,4344518
2005-11-01,203.987274,204.047318,201.465195,201.765442,124.894592,3433865
2005-11-02,201.765442,203.987274,201.225006,203.026489,125.675125,3815319
2005-11-03,203.566925,205.068161,202.966431,204.047318,126.307060,2996408
2005-11-04,204.047318,204.767914,202.666183,204.287521,126.455734,2774023
2005-11-07,204.767914,204.948059,203.867172,204.287521,126.455734,2480065
2005-11-08,203.446823,203.867172,202.546082,202.726242,125.489304,2468025
2005-11-09,203.266678,205.068161,202.425995,203.687027,126.084030,2971811
2005-11-10,203.987274,208.611053,203.687027,207.169876,128.239929,4842110
2005-11-11,207.470123,208.851257,206.569382,208.070618,128.797455,2299330
2005-11-14,208.130661,208.130661,205.968887,206.569382,127.868195,2368440
2005-11-15,206.629440,207.890472,205.908844,206.569382,127.868195,2493154
2005-11-16,206.509338,208.430908,206.269135,207.410080,128.388657,2744198
2005-11-17,207.650269,208.791214,206.569382,208.130661,128.834686,2684530
2005-11-18,212.934601,214.976288,211.673569,214.676041,132.886276,9852681
2005-11-21,214.736084,218.218933,214.075546,217.378250,134.558975,5643968
2005-11-22,216.477509,217.558395,215.516724,216.537567,134.038620,4285117
2005-11-23,216.477509,217.017960,215.636826,215.816971,133.592590,2919021
2005-11-25,216.177261,217.498352,215.696869,217.378250,134.558975,1553841
2005-11-28,217.378250,217.378250,215.816971,216.057159,133.741257,3115460
2005-11-29,216.957901,217.558395,215.336578,215.756927,133.555496,3887726
2005-11-30,215.877014,217.138046,214.495880,214.495880,132.774841,4048744
2005-12-01,215.276520,215.576767,214.015488,214.676041,132.886276,3551818
2005-12-02,214.676041,214.676041,211.733627,213.174805,131.957077,4236956
2005-12-05,212.694412,215.336578,212.574310,214.796127,132.960663,4023764
2005-12-06,215.576767,216.777756,214.495880,214.976288,133.072205,4416009
2005-12-07,214.976288,215.276520,212.634354,213.595154,132.217224,4702957
2005-12-08,213.595154,214.135590,211.793671,212.274063,131.399521,3624426
2005-12-09,212.754456,214.976288,212.214020,213.354950,132.068558,2905632
2005-12-12,214.135590,214.555939,212.874557,213.475052,132.142944,2291603
2005-12-13,213.174805,214.255692,212.274063,212.994659,131.845581,4228080
2005-12-14,214.195633,215.516724,213.475052,214.796127,132.960663,3647440
2005-12-15,215.816971,217.138046,214.796127,216.177261,133.815582,5667066
2005-12-16,216.357407,217.738541,216.297363,216.537567,134.038620,5779141
2005-12-19,216.177261,216.837814,214.075546,215.096375,133.146561,3509287
2005-12-20,214.195633,214.615982,212.454208,213.414993,132.105759,3498612
2005-12-21,214.135590,214.135590,211.673569,212.093918,131.288010,3804911
2005-12-22,211.193176,212.934601,211.193176,212.694412,132.598236,2910728
2005-12-23,213.535095,213.595154,212.514267,212.694412,132.598236,1783436
2005-12-27,213.595154,213.775299,210.352493,210.532639,131.250488,2842351
2005-12-28,210.532639,211.133133,209.872101,210.832886,131.437698,2796955
2005-12-29,210.832886,212.874557,210.772827,211.313278,131.737198,2688044
2005-12-30,210.892929,211.493423,210.052246,210.472595,131.213135,3007981
2006-01-03,210.772827,212.574310,208.971359,212.394165,132.411026,5532326
2006-01-04,212.274063,212.574310,210.772827,212.093918,132.223892,3999568
2006-01-05,211.793671,212.274063,210.772827,211.553467,131.886948,3140373
2006-01-06,212.454208,213.354950,211.313278,212.994659,132.785461,3677649
2006-01-09,212.574310,212.754456,211.613525,212.454208,132.448456,3449835
2006-01-10,211.793671,212.033875,210.472595,211.313278,131.737198,3504058
2006-01-11,211.013031,213.475052,210.772827,212.754456,132.635696,3729339
2006-01-12,212.874557,212.934601,209.812042,210.172348,131.025925,3690138
2006-01-13,209.571854,211.673569,208.971359,210.772827,131.400330,2867080
2006-01-17,213.955444,213.955444,209.091461,209.812042,130.801315,2675937
2006-01-18,209.571854,209.631897,207.830414,209.091461,130.352036,3356296
2006-01-19,209.571854,209.571854,207.169876,208.250763,129.827988,4881361
2006-01-20,205.968887,207.169876,199.483582,200.384308,124.923836,14667529
2006-01-23,201.345108,202.185791,199.723770,199.903915,124.624321,6463529
2006-01-24,201.465195,201.465195,197.622055,197.922302,123.388977,7740181
2006-01-25,199.063232,199.363480,196.060776,196.721313,122.640266,8557261
2006-01-26,197.742142,198.582840,196.601212,198.282593,123.613625,8135340
2006-01-27,197.862244,198.282593,196.661255,197.862244,123.351555,7213763
2006-01-30,197.561996,198.702942,196.601212,197.742142,123.276649,5892564
2006-01-31,197.561996,198.042389,195.940674,196.661255,122.602814,6610292
2006-02-01,196.120819,199.303436,196.000717,199.003189,124.062836,6338848
2006-02-02,198.582840,199.903915,197.441895,197.561996,123.164368,5073719
2006-02-03,196.961502,199.003189,196.781357,197.261749,122.977219,4301070
2006-02-06,197.261749,197.501953,196.060776,196.661255,122.602814,3857151
2006-02-07,196.120819,196.541168,193.418610,194.019089,120.955650,6126755
2006-02-08,194.019089,196.901459,193.538696,196.601212,122.565407,4455677
2006-02-09,196.841415,198.402695,196.721313,197.682098,123.239235,4383619
2006-02-10,197.682098,200.384308,197.381851,199.843872,124.586929,4423003
2006-02-13,199.363480,200.924759,198.642883,199.663727,124.474655,3331916
2006-02-14,199.243378,201.405151,198.402695,200.924759,125.260750,4873484
2006-02-15,201.405151,201.405151,199.723770,200.924759,125.260750,3136043
2006-02-16,200.804657,201.164948,198.522781,200.264221,124.848991,3978635
2006-02-17,200.264221,201.825500,199.903915,201.825500,125.822296,4221369
2006-02-21,201.825500,202.666183,199.483582,200.324265,124.886391,3314746
2006-02-22,201.465195,202.666183,201.164948,202.005646,125.934578,4283468
2006-02-23,199.663727,200.924759,199.423523,199.723770,125.444328,3688356
2006-02-24,199.663727,200.024017,198.282593,199.003189,124.991737,3043203
2006-02-27,199.483582,200.264221,198.823029,200.084076,125.670639,3218659
2006-02-28,199.363480,199.963974,197.261749,197.381851,123.973389,4612864
2006-03-01,197.982346,198.342636,196.361023,196.721313,123.558502,4078803
2006-03-02,196.361023,197.622055,195.640427,197.261749,123.897949,4186165
2006-03-03,196.661255,200.204163,196.541168,198.522781,124.690002,4256923
2006-03-06,198.522781,199.663727,197.862244,198.762985,124.840851,3565507
2006-03-07,198.402695,199.603668,198.222549,199.063232,125.029465,3621828
2006-03-08,198.522781,201.345108,198.222549,200.744614,126.085495,4176756
2006-03-09,200.444366,201.405151,199.123276,199.363480,125.218040,4031941
2006-03-10,199.843872,202.245850,199.723770,202.065689,126.915245,4291362
2006-03-13,202.125748,202.546082,200.744614,202.185791,126.990700,3250532
2006-03-14,201.164948,203.266678,201.044861,202.846329,127.405571,3270483
2006-03-15,202.846329,207.289978,202.846329,206.689484,129.819473,6091168
2006-03-16,208.070618,208.370865,206.209091,206.449295,129.668579,5221715
2006-03-17,206.989731,208.731155,206.569382,207.229935,130.158905,6760419
2006-03-20,207.410080,208.370865,206.569382,207.169876,130.121170,2685429
2006-03-21,207.229935,208.310822,205.848801,206.209091,129.517654,3337045
2006-03-22,206.449295,207.590225,206.209091,207.350021,130.234314,2689959
2006-03-23,206.869629,206.989731,204.227463,204.888000,128.687897,3427604
2006-03-24,204.347565,204.948059,203.506882,203.867172,128.046799,2406209
2006-03-27,203.386780,203.807129,202.305893,202.906387,127.443321,2517401
2006-03-28,202.425995,203.266678,201.104904,201.765442,126.726738,3814819
2006-03-29,201.465195,204.407608,201.465195,203.747070,127.971306,4169412
2006-03-30,204.587769,208.671112,204.467667,208.070618,130.686829,7270567
2006-03-31,208.611053,210.172348,208.490967,208.851257,131.177216,6225990
2006-04-03,208.911301,210.112289,207.710327,208.310822,130.837753,3721130
2006-04-04,209.391708,209.391708,206.088989,208.370865,130.875519,3591386
2006-04-05,208.070618,208.611053,206.509338,206.689484,129.819473,3254496
2006-04-06,205.968887,207.470123,204.888000,207.229935,130.158905,3367237
2006-04-07,207.470123,208.671112,204.227463,204.347565,128.348434,3945079
2006-04-10,204.527710,204.647812,202.966431,203.687027,127.933571,3822613
2006-04-11,203.687027,204.587769,201.945602,204.467667,128.423889,3824478
2006-04-12,205.968887,207.350021,205.188248,206.929688,129.970291,4354993
2006-04-13,205.308350,206.329193,201.825500,203.506882,127.820465,6272802
2006-04-17,202.726242,202.726242,198.582840,199.903915,125.557426,5893597
2006-04-18,201.285049,203.987274,199.423523,203.386780,127.745056,5552726
2006-04-19,203.867172,203.987274,201.164948,203.506882,127.820465,4100218
2006-04-20,202.966431,205.248306,201.945602,204.888000,128.687897,4228080
2006-04-21,205.668655,206.088989,202.245850,203.987274,128.122192,4869853
2006-04-24,203.026489,204.167419,202.966431,203.747070,127.971306,2731858
2006-04-25,204.167419,204.527710,202.966431,203.987274,128.122192,3782629
2006-04-26,204.587769,206.809586,203.446823,204.948059,128.725647,3839482
2006-04-27,203.566925,208.250763,203.506882,206.749542,129.857147,4208813
2006-04-28,207.109833,208.851257,206.269135,207.710327,130.460571,4130527
2006-05-01,208.010574,208.490967,206.088989,206.509338,129.706299,2965250
2006-05-02,206.509338,207.710327,204.767914,207.049774,130.045746,2739169
2006-05-03,205.488495,208.190720,205.308350,206.569382,129.743958,3694501
2006-05-04,207.169876,209.812042,207.049774,208.971359,131.252625,3638680
2006-05-05,209.812042,211.493423,209.391708,211.133133,132.610428,4340105
2006-05-08,210.772827,211.613525,209.992188,210.172348,132.006912,2727295
2006-05-09,209.872101,210.892929,209.571854,210.172348,132.006912,2789411
2006-05-10,209.812042,210.112289,207.169876,208.370865,130.875519,3544591
2006-05-11,207.169876,208.190720,204.948059,207.229935,130.158905,3794836
2006-05-12,206.449295,207.410080,205.248306,205.848801,129.291397,3789906
2006-05-15,204.767914,207.710327,204.647812,207.530182,130.347427,3835519
2006-05-16,208.611053,209.691940,208.430908,208.911301,131.214966,3894354
2006-05-17,207.890472,209.271606,206.569382,206.689484,129.819473,4250562
2006-05-18,207.109833,207.470123,205.008102,205.068161,128.801086,4023098
2006-05-19,205.548553,207.169876,203.867172,205.128204,128.838730,4997932
2006-05-22,204.467667,206.329193,204.287521,204.587769,128.499359,4447933
2006-05-23,204.767914,205.488495,203.626968,204.227463,128.273056,3713353
2006-05-24,202.726242,206.449295,202.365936,205.728699,129.215973,4853367
2006-05-25,206.269135,206.749542,204.287521,206.689484,129.819473,3353748
2006-05-26,206.989731,207.350021,204.767914,206.149048,129.479950,3528721
2006-05-30,206.209091,206.389236,204.227463,204.467667,128.423889,3689705
2006-05-31,205.068161,205.728699,203.987274,205.728699,129.215973,5041962
2006-06-01,205.968887,207.890472,205.488495,207.470123,130.309723,3268185
2006-06-02,208.010574,209.031403,207.049774,208.130661,130.724655,3524874
2006-06-05,207.470123,207.890472,205.248306,205.488495,129.065155,3044934
2006-06-06,206.569382,207.650269,205.428452,207.470123,130.309723,4807904
2006-06-07,207.470123,209.691940,206.569382,206.569382,129.743958,4650683
2006-06-08,206.149048,207.770370,203.807129,207.590225,130.385162,6213734
2006-06-09,207.289978,207.770370,203.687027,204.587769,128.499359,4278622
2006-06-12,205.188248,205.788742,203.326721,203.386780,127.745056,3039172
2006-06-13,202.546082,205.428452,202.425995,202.546082,127.217049,5285679
2006-06-14,202.365936,204.107361,202.125748,203.566925,127.858154,4010109
2006-06-15,204.047318,205.608597,201.765442,204.827957,128.650192,5267694
2006-06-16,203.326721,204.227463,202.065689,203.747070,127.971306,5637424
2006-06-19,203.867172,203.867172,202.005646,202.486038,127.179245,3404806
2006-06-20,202.486038,203.086533,201.405151,202.365936,127.103821,4595062
2006-06-21,203.146576,203.506882,200.804657,202.185791,126.990700,5157184
2006-06-22,199.783829,200.924759,199.003189,199.603668,126.306709,4220520
2006-06-23,199.243378,200.384308,198.823029,199.123276,126.002686,3414365
2006-06-26,199.243378,199.783829,197.682098,199.423523,126.192726,3231132
2006-06-27,198.462738,199.783829,197.441895,197.441895,124.938812,3923397
2006-06-28,197.742142,198.402695,196.841415,197.742142,125.128731,3384522
2006-06-29,198.042389,199.843872,197.441895,199.783829,126.420723,4723190
2006-06-30,200.144119,200.384308,197.802200,197.922302,125.242767,6474270
2006-07-03,198.762985,200.384308,198.702942,200.144119,126.648643,1992865
2006-07-05,199.543625,200.744614,199.063232,200.024017,126.572754,4270379
2006-07-06,200.024017,201.885544,199.963974,201.164948,127.294693,3335196
2006-07-07,200.264221,201.225006,199.423523,199.963974,126.534744,3384006
2006-07-10,199.963974,200.924759,198.762985,200.864716,127.104652,2637019
